access_personal_info___,alter_phone_state___,anti_debug_____,create_folder_____,create_process`_____,create_thread_____,device_access_____,execute_____,fs_access____,fs_access()____,fs_access(create)____,fs_access(create__append)__,fs_access(create__read)__,fs_access(create__read__write),fs_access(create__write)__,fs_access(create__write__append),fs_access(read)____,fs_access(read__write)__,fs_access(write)____,fs_pipe_access___,fs_pipe_access()___,fs_pipe_access(read)___,fs_pipe_access(read__)_,fs_pipe_access(read__write)_,fs_pipe_access(write)___,network_access____,network_access()____,network_access(read)____,network_access(read__write)__,network_access(read__write__),network_access(write)____,network_access(write__)__,sms_send____,terminate_process,terminate_thread,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,accept,access,add,addaccessibilityinteractionconnection,addaccountexplicitly,addclient,addperiodicsync,addstatuschangelistener,addtodisplay,addtodisplaywithoutinputchannel,addwithoutinputchannel,attachengine,beginrestoresession,bind,brk,cancelallnotifications,cancelnotificationwithtag,cancelsync,canceltoast,cancelvibrate,capset,chdir,checkoperation,checkpackage,checkpermission,checksignatures,chmod,chown32,clock_getres,clock_gettime,clone,close,collapsepanels,connect,currenttocanonicalpackagenames,datachanged,deletehost,disconnect,displaycompletions,dup,dup2,endrestoresession,engineshown,enqueuenotificationwithtag,enqueuetoast,epoll_create,epoll_ctl,epoll_wait,eventfd2,execve,exit,exit_group,faccessat,fchmod,fchown32,fcntl,fcntl64,fdatasync,finishdrawing,finishinput,finishspellcheckerservice,flock,fork,fstat64,fstatfs64,fsync,ftruncate,ftruncate64,futex,geocoderispresent,getaccounts,getaccountsasuser,getactiveadmins,getactivenetworkinfo,getactivephonetype,getactivityinfo,getallcellinfo,getallnetworkinfo,getallpkgusagestats,getallproviders,getanimationscale,getappwidgetids,getappwidgetinfo,getapplicationenabledsetting,getapplicationinfo,getapplicationrestrictions,getauthenticatortypes,getbestprovider,getboolean,getcallstate,getcameradisabled,getcamerainfo,getcelllocation,getclientdefaultlanguage,getcomponentenabledsetting,getconfigurednetworks,getconnectioninfo,getcurrentinputmethodsubtype,getcurrentmodetype,getcurrentspellchecker,getcurrentspellcheckersubtype,getdataactivity,getdatanetworktype,getdatastate,getdeviceid,getdevicelist,getdeviceowner,getdevicesvn,getdhcpinfo,getdisplayframe,getdisplayids,getdisplayinfo,getenabledaccessibilityservicelist,getenabledinputmethodlist,getenabledinputmethodsubtypelist,getflashlightenabled,getfromlocation,getglobalsearchactivity,getgroupidlevel1,getheighthint,geticcserialnumber,getintouchmode,getinputdevice,getinputdeviceids,getinputmethodlist,getinstalllocation,getinstalledapplications,getinstalledpackages,getinstalledproviders,getinstallerpackagename,getissyncable,getlastchosenactivity,getlastinputmethodsubtype,getlastlocation,getline1number,getlong,getmastersyncautomatically,getmessenger,getmobiledataenabled,getmobileifaces,getmode,getnameforuid,getneighboringcellinfo,getnetworkinfo,getnetworkpreference,getnightmode,getnumberofcameras,getpackagegids,getpackageinfo,getpackagesizeinfo,getpackagesforuid,getpassword,getpermissiongroupinfo,getpermissioninfo,getpreferredactivities,getpreferredpackages,getprimaryclip,getproviderinfo,getproviderproperties,getproviders,getproxy,getreceiverinfo,getringermode,getringtoneplayer,getscanresults,getsearchableinfo,getsearchablesinglobalsearch,getserviceinfo,getspellcheckerservice,getstate,getstorageencryptionstatus,getstreammaxvolume,getstreamvolume,getstring,getsubscriberid,getsyncautomatically,getsystemavailablefeatures,getsystemsharedlibrarynames,gettetheredifaces,getuserdata,getusericon,getuserrestrictions,getuserserialnumber,getusers,getvibratesetting,getvoicemailalphatag,getvoicemailnumber,getwallpaper,getwallpaperinfo,getwidthhint,getwifiapconfiguration,getwifiapenabledstate,getwifidisplaystatus,getwifienabledstate,getwifiservicemessenger,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getresgid32,getresuid32,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,hasclipboardtext,hasicccard,haskeys,hasnamedwallpaper,hasnavigationbar,hasprimaryclip,hassystemfeature,hasvibrator,hidesoftinput,inkeyguardrestrictedinputmode,inotify_add_watch,inotify_init,inotify_rm_watch,ioctl,isactivenetworkmetered,isadminactive,isbluetootha2dpon,isbluetoothscoon,iscamerasoundforced,isimssmssupported,iskeyguardlocked,iskeyguardsecure,ispackageavailable,isproviderenabled,issafemode,isscanalwaysavailable,isscreenon,isspeakerphoneon,isspellcheckerenabled,issyncactive,iswakelocklevelsupported,lgetxattr,link,listen,locationcallbackfinished,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mount,mprotect,mremap,msync,munlock,munmap,nanosleep,notifyappwidgetviewdatachanged,notifychange,onchange,onclose,onfinished,ongetsentencesuggestionsmultiple,onrectangleonscreenrequested,onrequestcontinued,onresult,open,opensession,partiallyupdateappwidgetids,performdeferreddestroy,pingsupplicant,pipe,pipe2,play,playsoundeffect,playsoundeffectvolume,poll,prctl,pread64,preparevpn,ptrace,pwrite64,querycontentproviders,queryintentactivities,queryintentcontentproviders,queryintentreceivers,queryintentservices,read,readlink,reassociate,recvfrom,recvmsg,reenablekeyguard,registercallback,registercontentobserver,registerinputdeviceschangedlistener,registermediabuttonintent,registerremotecontrolclient,registersuggestionspansfornotification,relayout,releasemulticastlock,releasewakelock,releasewifilock,remove,removeaccessibilityinteractionconnection,removeactiveadmin,removegpsstatuslistener,removeprimaryclipchangedlistener,removestatuschangelistener,rename,requestlocationupdates,requestscanfile,resolvecontentprovider,resolveintent,resolveservice,restorepackage,rmdir,rt_sigprocmask,rt_sigtimedwait,sched_get_priority_max,sched_get_priority_min,sched_getparam,sched_getscheduler,sched_setaffinity,sched_setscheduler,sched_yield,send,sendaccessibilityevent,sendextracommand,sendmultiparttext,sendtext,sendmsg,sendto,set,setapplicationenabledsetting,setcallback,setcomponentenabledsetting,setdimensionhints,setdiscoveryrequest,setextractedtext,setflashlightenabled,seticonvisibility,setintouchmode,setissyncable,setmetadata,setmobiledataenabled,setmode,setnetworkpreference,setnightmode,setplaybackstate,setplaybackstateforrcc,setprimaryclip,setradio,setringermode,setspeakerphoneon,setstreammute,setstreamvolume,setsyncautomatically,settextaftercursor,settextbeforecursor,settransparentregion,settransportcontrolinfo,setwallpaper,setwallpaperposition,setwifiapconfiguration,setwifiapenabled,setwifienabled,setgid32,setgroups32,setitimer,setpgid,setpriority,setresgid32,setresuid32,setrlimit,setsid,setsockopt,setuid32,showsoftinput,showstrictmodeviolation,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,startbluetoothsco,startinput,startscan,startwatchingroutes,startwifidisplayscan,stat64,statfs64,statusbarvisibilitychanged,stop,stoplistening,stopusingnetworkfeature,symlink,sync,sysinfo,timer_create,timer_settime,togglesoftinput,truncate,ugetrlimit,umask,uname,unlink,unregistercontentobserver,unregistermediabuttonintent,unregisterremotecontrolclient,updateappwidgetids,updateappwidgetprovider,updateselection,updateservicelocation,utimes,vfork,vibrate,vibratepattern,wait4,watchrotation,windowgainedfocus,write,writev,class
0,0,0,4,0,16,9,0,46,0,13,0,0,0,3,0,15,0,7,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,16,6,0,0,84,0,0,0,1,0,0,4,0,0,0,0,0,114,0,0,0,0,0,1,0,0,0,0,0,11,0,0,2950,16,111,0,1,0,0,0,0,0,19,0,0,0,0,0,3,9,941,0,0,3,0,0,1,38,0,311,15,6,0,0,2,0,197,0,1,0,0,459,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,541,0,67,0,0,0,0,3,47,271,560,0,0,0,0,1,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,4,107,4,0,0,192,0,394,0,0,0,121,4,0,0,0,0,0,0,0,0,0,93,1,0,0,0,4,0,0,0,0,0,100,183,0,0,31,0,0,0,0,1,70,0,0,121,0,0,1,0,1,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,1,1,1,0,0,0,0,0,0,1,19,293,0,1,0,0,0,0,0,0,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,174,44,5
0,0,0,0,0,8,2,0,3,0,1,0,0,0,2,0,8,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,8,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,6,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,14,0,0,0,0,3,21,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,29,0,0,0,32,0,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,0,0,90,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,5
0,0,0,7,0,23,87,0,129,26,42,0,0,0,31,0,29,0,6,3,0,0,0,1,0,1,6,0,4,0,1,0,0,0,10,0,23,6,8,0,250,0,0,0,1,0,0,5,0,0,0,0,2,268,0,0,0,0,0,1,0,0,3,1,0,39,0,0,16252,23,354,0,5,0,0,0,0,0,23,0,0,0,0,0,1,7,1764,0,0,10,0,0,3,118,0,954,180,10,0,0,2,0,602,0,29,0,0,1879,0,0,0,0,10,0,5,0,0,0,0,1,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1391,0,121,0,0,0,4,21,46,5322,1393,0,0,0,0,1,0,0,0,1,0,0,0,0,4461,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,8,33,238,8,0,0,306,0,570,0,0,0,239,84,0,1,0,0,0,0,4,0,0,324,1,0,0,0,4,0,0,0,0,3,113,302,0,0,452,0,0,0,0,5,1061,0,0,3507,0,0,1,11,1,0,0,0,13,0,1,0,6,0,0,0,0,0,26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,20,1,1,1,0,14,0,0,0,0,1,33,284,0,12,0,0,0,0,0,0,309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,11,0,0,0,0,0,0,0,0,0,0,0,0,3,1601,106,5
0,0,0,7,0,36,67,0,123,15,41,0,0,0,21,0,36,0,37,5,0,0,0,2,0,3,9,0,6,0,1,0,0,0,11,0,36,6,16,0,199,0,0,0,1,0,0,4,0,0,0,0,3,208,0,0,0,0,0,1,0,0,5,0,0,29,0,0,9402,36,346,0,7,0,0,0,0,0,18,0,0,0,0,0,3,8,1366,0,0,11,0,0,3,100,0,830,175,8,0,0,2,0,524,0,19,0,0,1537,0,0,0,0,9,0,6,0,4,0,0,1,0,0,0,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1248,0,137,0,0,0,6,42,80,1017,1060,0,0,0,0,1,0,0,0,0,0,0,0,0,2371,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,32,253,7,0,0,438,0,782,0,0,0,324,139,0,0,0,0,0,0,0,0,0,325,1,0,0,0,7,0,0,0,0,3,132,370,0,0,413,0,0,0,0,6,595,0,0,1867,0,0,1,0,0,0,0,0,8,0,1,0,6,0,0,0,0,0,15,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,1,1,1,0,64,0,0,0,0,1,47,584,0,19,0,0,0,0,0,0,288,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,780,165,5
0,0,0,5,0,72,132,0,104,16,108,0,0,11,5,0,1757,0,6,2,0,0,0,8,0,11,0,0,75,0,12,0,0,0,19,35488,72,6,0,0,56,0,0,0,1,0,0,6,0,0,0,0,13,1009,0,0,0,0,0,1,0,0,0,0,0,2,0,0,264959,72,2540,0,85,0,0,0,0,0,265,0,0,0,0,0,9,494,43285,0,0,19,0,0,0,0,0,1194,45,14,0,0,2,0,2096,0,0,567,0,24831,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,12,12,12,0,0,0,27657,0,135,0,0,0,60,62,2705,8012,27536,0,0,0,0,1,0,15,0,0,0,0,0,0,3249,0,0,0,0,0,0,0,0,0,12,0,0,6,1,0,0,0,0,0,1,0,206,94,843,5,0,0,849,0,541,4,0,0,594,57,0,0,0,0,0,0,0,0,0,2123,1,0,0,0,10,0,0,0,0,14,349,69,0,0,767,0,0,0,0,0,14346,1,0,3675,113,0,1,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,113,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84,1,1,1,0,204,0,0,0,0,1,91,406,0,86,12,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8337,141,5
5,0,0,0,0,68,14,0,40,17,12,1,2,0,21,0,50,0,7,11,0,0,0,5,0,10,0,0,4,0,5,0,0,0,26,0,68,85,0,0,202,0,0,0,1,0,0,0,0,0,0,0,7,101,0,0,0,0,0,1,0,0,0,1,0,20,0,0,3754,68,148,0,9,0,0,0,0,0,6,0,0,0,0,0,15,20,115,0,0,26,0,0,2,28,0,344,45,0,0,0,4,0,230,0,18,0,0,1524,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,108,0,89,0,0,0,10,13,491,196,188,0,0,0,0,1,0,3,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17,84,281,0,0,0,301,0,549,0,0,0,174,67,0,0,0,0,0,0,0,0,0,147,0,0,0,0,16,0,0,0,0,5,167,100,0,0,100,0,47,0,0,5,332,0,0,4,3,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315,1,1,1,0,10,0,0,0,0,1,94,118,0,10,9,0,0,0,0,0,274,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,79,5
0,0,0,12,0,24,4,0,60,21,7,0,1,3,32,0,59,0,7,4,0,0,0,1,1,2,12,0,8,0,1,0,0,0,11,0,24,151,14,0,81,0,0,0,1,0,0,6,0,0,0,0,4,200,0,0,0,0,0,1,0,0,0,0,0,11,0,0,3102,24,210,0,9,0,0,0,0,0,24,0,0,0,1,0,1,8,469,0,0,11,0,0,0,0,0,53,0,10,0,0,2,0,208,0,10,0,6,731,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,357,0,106,0,0,0,8,38,58,132,380,0,0,0,0,1,0,0,0,0,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,14,41,217,12,0,0,326,0,799,0,0,0,234,47,0,0,0,0,0,0,5,0,0,173,1,0,0,0,6,0,0,0,0,5,118,165,0,0,0,0,0,0,0,0,5138,0,0,436,0,0,1,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,32,1,1,1,0,22,0,0,0,0,8,35,505,0,23,0,0,0,0,0,0,93,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,600,77,5
0,0,0,2,1,12,26,1,25,2,4,0,0,0,4,0,58,0,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,13,54,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,163,12,84,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,2,1,0,1,0,0,44,0,0,0,0,4,1,16,0,1,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,0,19,0,0,0,0,3,36,11,31,0,0,0,0,1,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,15,191,3,0,0,239,0,392,0,1,0,86,4,0,0,0,0,0,0,0,0,0,126,0,0,0,0,3,0,0,0,0,1,108,43,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,1,1,1,0,0,0,0,0,0,9,15,115,0,1,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,61,5
0,0,0,7,0,27,2,0,95,5,44,0,0,0,10,0,23,0,7,1,0,0,0,2,6,0,0,0,9,0,1,0,0,0,11,0,27,6,7,0,129,0,1,0,1,0,0,1,0,0,0,0,6,146,0,0,0,0,0,1,0,0,0,5,0,13,0,0,90178,27,198,0,9,0,0,0,0,0,6,0,0,0,0,0,2,5,7711,0,0,11,0,0,1,82,0,734,195,1,0,0,2,0,334,0,8,0,0,686,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,7740,0,65,0,0,0,12,27,65,729,7561,0,0,0,0,1,0,0,0,1,0,0,0,0,25082,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,11,192,9,0,0,165,0,1448,0,0,0,79,33,0,0,0,0,0,0,0,0,0,181,1,0,0,0,9,0,0,0,0,7,113,184,0,0,1056,0,0,0,0,2,7470,0,0,30254,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,1,1,1,0,9,0,0,0,0,1,38,123,0,10,0,0,0,0,0,0,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7754,973,5
6,0,0,17,0,98,74,0,107,70,58,0,0,8,55,0,2145,0,18,7,0,0,0,13,0,29,14,0,30,0,4,0,0,0,23,6905,98,6,173,0,134,0,0,0,1,0,0,20,0,0,0,0,3,1163,0,0,0,0,0,1,0,0,0,0,0,38,0,0,108919,98,2733,0,46,0,0,0,0,0,173,0,0,0,0,1,12,278,14850,0,0,23,0,0,0,0,0,696,30,34,0,0,2,0,2399,0,30,175,0,8915,0,0,0,0,8,4,18,0,2,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74,12,12,12,0,2,0,7653,0,347,0,0,0,23,68,1515,6811,7600,0,0,0,0,1,0,8,0,0,0,0,0,0,17881,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,1,0,159,180,964,16,0,0,926,0,5661,0,0,0,641,3365,0,0,0,0,0,0,11,0,0,2465,1,0,0,0,20,0,0,0,0,19,244,389,0,0,336,0,0,0,0,0,12378,1,0,17488,36,0,1,1,0,0,0,0,49,0,0,0,37,0,0,0,0,0,31,0,0,0,0,0,0,1,16,0,1,1,31,31,0,16,11,0,0,0,0,0,36,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,121,1,1,1,0,101,0,0,0,0,1,121,612,0,63,14,0,0,0,0,0,232,1,0,0,0,0,0,0,0,0,0,0,0,2,0,8,74,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7503,178,5
0,0,0,10,0,27,3,0,13,2,4,0,0,0,10,0,27,0,7,1,0,0,0,1,0,0,6,0,2,0,1,2,0,0,10,0,27,6,0,0,36,0,0,0,1,0,0,8,0,0,0,0,2,143,0,0,0,0,0,1,0,0,0,4,0,7,0,0,3384,27,108,0,5,0,0,0,0,0,34,0,0,0,0,0,1,11,458,0,0,10,0,0,0,0,0,22,0,15,0,0,2,0,69,0,4,0,0,1180,0,0,0,0,4,0,3,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,368,0,107,0,0,0,4,14,60,912,386,0,0,0,0,1,0,3,0,0,0,0,0,0,878,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,9,283,13,0,0,316,0,838,0,0,0,227,69,0,0,0,0,0,0,8,0,0,64,1,0,0,0,2,0,0,0,0,2,116,173,0,0,0,0,0,0,0,8,179,0,0,394,0,0,1,8,1,0,0,0,12,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,26,1,1,1,0,14,0,0,0,0,1,37,465,0,11,0,0,0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,387,277,5
